InvoiceDate,Invoice,TotalAmount,Churn
2011-08-02 15:19:00,1,118.67,1
2011-10-30 12:35:00,5,499.41999999999996,0
2011-08-30 12:16:00,6,1049.37,1
2011-08-07 12:10:00,1,375.1,1
2011-11-07 11:09:00,1,45.599999999999994,0
2011-02-10 16:17:00,2,921.62,1
2010-12-10 11:02:00,1,182.25,1
2011-12-05 13:14:00,9,1002.9,0
2011-12-07 13:46:00,18,4421.29,0
2011-12-07 12:41:00,1,191.47,0
2011-11-29 16:16:00,13,50491.81,0
2011-10-14 10:38:00,1,158.75,0
2011-01-19 10:51:00,1,76.32000000000001,1
2011-12-02 12:13:00,14,4076.91,0
2011-11-27 16:27:00,1,433.86,0
2011-12-05 17:17:00,17,65164.79,0
2011-11-03 10:13:00,1,147.35,0
2011-11-23 13:53:00,11,3104.17,0
2011-07-25 11:01:00,1,191.95000000000002,1
2011-09-27 12:28:00,6,5976.79,0
2011-12-04 15:38:00,5,1105.8799999999999,0
2011-07-08 12:50:00,2,216.20999999999998,1
2011-04-14 17:58:00,1,1266.23,1
2011-10-19 12:12:00,7,2703.23,0
2011-11-09 10:41:00,2,597.91,0
2011-09-28 10:18:00,1,144.2,0
2011-12-06 12:26:00,12,5683.15,0
2011-11-25 13:44:00,4,692.85,0
2011-11-17 12:30:00,7,2915.15,0
2011-12-06 12:18:00,4,1840.42,0
2011-03-11 09:42:00,2,386.53,1
2011-11-20 10:29:00,5,1382.74,0
2011-07-19 09:49:00,1,90.0,1
2011-12-06 12:19:00,4,2780.15,0
2011-09-16 13:32:00,1,419.58000000000004,0
2011-11-29 12:47:00,3,2720.63,0
2011-12-02 11:45:00,3,706.1300000000001,0
2011-08-09 10:49:00,3,709.71,1
2011-10-10 12:00:00,2,637.5,0
2011-12-08 11:02:00,5,1123.8600000000001,0
2011-01-24 16:05:00,1,480.91,1
2011-12-07 13:35:00,11,3586.0299999999997,0
2011-08-02 11:34:00,3,605.64,1
2011-12-08 11:38:00,15,4690.31,0
2011-12-08 12:44:00,2,965.8800000000001,0
2011-10-24 13:34:00,1,415.82,0
2011-12-06 09:05:00,2,935.05,0
2011-12-07 09:53:00,4,915.13,0
2010-12-01 16:33:00,1,311.81,1
2011-07-29 09:48:00,1,115.8,1
2011-10-24 12:10:00,4,3742.2,0
2011-12-01 10:18:00,5,4191.0,0
2011-09-22 18:10:00,2,483.4,0
2011-04-20 12:02:00,1,157.2,1
2011-05-03 09:44:00,1,446.62,1
2011-11-04 10:05:00,2,658.64,0
2011-09-25 12:54:00,2,621.29,0
2011-04-14 16:26:00,2,1345.62,1
2011-03-18 14:13:00,1,118.75,1
2011-11-30 10:54:00,55,117210.08,0
2011-11-20 11:32:00,2,424.89000000000004,0
2011-10-30 15:08:00,1,507.66,0
2011-11-20 12:36:00,11,4630.35,0
2011-05-08 11:41:00,3,1097.6200000000001,1
2011-06-19 11:36:00,2,289.36,1
2011-09-13 15:18:00,4,2445.91,0
2011-09-30 12:24:00,2,1631.77,0
2011-03-09 12:39:00,1,120.44,1
2011-10-31 14:29:00,4,562.59,0
2011-09-02 16:43:00,1,363.79,1
2011-11-29 11:54:00,4,450.84,0
2011-11-06 13:17:00,1,134.46,0
2011-10-11 11:55:00,3,3222.3,0
2011-02-15 13:12:00,4,576.9000000000001,1
2011-09-14 15:11:00,4,549.46,0
2011-12-01 12:01:00,7,1600.26,0
2011-10-30 12:07:00,2,701.57,0
2011-11-29 10:56:00,25,4748.52,0
2011-10-04 12:43:00,1,452.89,0
2011-01-12 13:52:00,1,197.65,1
2011-11-09 12:45:00,6,2054.36,0
2011-12-07 15:55:00,15,4654.08,0
2011-12-08 09:23:00,13,4684.76,0
2011-10-03 09:34:00,2,853.39,0
2011-12-05 10:38:00,21,11349.52,0
2011-05-22 10:29:00,2,1012.0,1
2011-08-25 10:25:00,1,335.52,1
2011-11-21 16:35:00,4,701.4,0
2011-05-05 13:44:00,1,185.39999999999998,1
2011-10-10 13:27:00,7,747.44,0
2011-12-07 13:38:00,1,150.61,0
2011-11-23 10:55:00,2,466.7,0
2011-04-14 16:38:00,1,328.15999999999997,1
2011-09-06 12:48:00,1,151.74,1
2011-11-29 10:18:00,6,2073.43,0
2011-08-26 12:36:00,6,1905.8400000000001,1
2011-10-17 13:23:00,9,2241.1,0
2011-09-11 12:45:00,1,1070.48,1
2011-11-09 10:31:00,5,1004.38,0
2011-11-28 12:19:00,6,1789.72,0
2011-12-06 14:56:00,4,1839.3,0
2011-12-08 11:53:00,17,2004.98,0
2011-10-28 10:00:00,1,169.48000000000002,0
2011-12-05 16:23:00,1,89.94,0
2011-04-06 13:23:00,2,632.4,1
2011-10-28 13:42:00,9,3432.8,0
2011-06-15 16:42:00,1,683.17,1
2011-09-08 13:38:00,3,991.13,1
2011-08-21 13:24:00,4,1009.73,1
2011-11-11 11:34:00,5,2214.79,0
2011-11-13 15:48:00,10,3350.96,0
2011-10-19 10:04:00,3,1547.2,0
2011-06-09 11:05:00,3,925.71,1
2011-10-28 11:09:00,5,2048.07,0
2011-10-21 15:54:00,4,1462.72,0
2011-11-17 17:53:00,4,754.12,0
2011-09-25 14:37:00,5,3144.86,0
2011-09-20 09:13:00,2,490.86,0
2010-12-01 13:20:00,1,161.0,1
2011-01-17 14:40:00,1,146.85,1
2011-10-27 14:40:00,11,2380.85,0
2011-11-09 13:45:00,2,890.34,0
2011-06-09 11:46:00,1,213.70000000000002,1
2011-04-19 11:46:00,2,280.55,1
2011-12-01 11:12:00,10,2588.77,0
2011-05-04 08:40:00,2,1693.45,1
2011-08-21 11:50:00,3,1474.06,1
2011-03-06 15:21:00,1,136.76999999999998,1
2011-01-25 14:45:00,1,302.58,1
2011-12-02 14:30:00,3,1904.05,0
2011-12-08 08:32:00,5,2879.7000000000003,0
2011-03-24 13:17:00,2,969.0600000000001,1
2011-10-06 16:54:00,5,3099.7200000000003,0
2011-11-30 15:27:00,9,12669.98,0
2011-07-21 10:44:00,1,120.0,1
2011-10-20 10:04:00,2,1163.45,0
2011-12-01 14:17:00,8,2618.23,0
2011-07-08 10:20:00,2,333.97,1
2011-08-22 13:32:00,2,530.18,1
2011-06-30 10:09:00,3,1516.24,1
2011-01-12 09:33:00,1,492.65000000000003,1
2011-04-28 12:47:00,1,112.32,1
2011-09-27 10:08:00,2,437.96,0
2011-10-19 13:20:00,4,559.97,0
2011-09-02 09:45:00,3,1119.74,1
2011-11-24 15:01:00,3,4188.0,0
2011-05-27 10:37:00,1,134.04,1
2011-12-06 17:04:00,15,3701.44,0
2011-11-09 08:11:00,2,595.25,0
2011-11-18 14:50:00,4,1910.01,0
2011-11-16 10:34:00,3,4628.75,0
2011-12-01 13:25:00,3,176.63,0
2011-05-10 13:22:00,1,426.6,1
2011-12-01 11:44:00,6,911.26,0
2011-11-28 14:02:00,5,2314.65,0
2011-12-08 10:26:00,11,3883.25,0
2011-12-02 11:50:00,9,4871.93,0
2011-12-06 15:17:00,4,1046.56,0
2011-10-30 15:50:00,1,166.20000000000002,0
2011-11-22 09:06:00,4,1305.33,0
2011-12-01 13:12:00,44,51527.3,0
2011-12-01 16:05:00,9,3965.62,0
2011-11-21 08:57:00,1,43.2,0
2011-08-14 15:33:00,1,640.14,1
2011-05-01 11:50:00,1,383.45,1
2011-09-29 15:29:00,3,1858.96,0
2011-10-19 13:23:00,2,2093.32,0
2011-09-12 09:38:00,6,2995.72,0
2011-12-01 13:33:00,9,2352.53,0
2011-04-11 10:14:00,1,310.26,1
2011-10-24 09:46:00,6,1611.59,0
2011-08-25 10:39:00,1,120.0,1
2011-10-26 12:06:00,6,2481.13,0
2011-10-06 10:44:00,1,508.58000000000004,0
2011-05-17 09:24:00,2,477.79,1
2011-11-29 09:47:00,5,1530.75,0
2011-08-17 11:37:00,2,605.0600000000001,1
2011-04-11 15:04:00,1,183.85,1
2011-06-29 13:58:00,1,311.65,1
2011-11-22 15:50:00,7,4975.24,0
2011-08-07 13:17:00,2,462.65999999999997,1
2011-11-17 11:54:00,3,840.21,0
2011-10-03 10:38:00,1,415.2,0
2011-11-23 10:01:00,8,2552.21,0
2011-11-23 13:41:00,2,454.86,0
2011-11-23 11:40:00,4,1614.91,0
2011-07-01 14:08:00,2,588.22,1
2011-04-11 11:06:00,1,309.52,1
2011-05-05 09:44:00,1,134.7,1
2011-10-25 15:48:00,8,2166.98,0
2011-11-18 13:21:00,4,668.5600000000001,0
2011-08-04 13:51:00,8,889.9300000000001,1
2011-11-01 09:51:00,1,108.97999999999999,0
2011-08-11 09:47:00,2,1021.58,1
2011-03-24 16:23:00,1,409.57,1
2011-11-29 15:39:00,1,133.5,0
2011-03-10 14:14:00,1,282.93,1
2011-06-28 11:56:00,1,51.0,1
2011-07-05 15:41:00,4,1078.96,1
2011-05-08 16:06:00,1,90.6,1
2011-12-04 11:32:00,2,163.62,0
2010-12-09 12:16:00,1,174.4,1
2011-09-21 09:18:00,2,701.23,0
2011-10-27 16:23:00,1,225.12,0
2011-11-20 13:17:00,3,912.18,0
2011-11-08 09:12:00,4,2118.03,0
2011-11-17 15:08:00,1,151.5,0
2011-08-23 11:01:00,8,3717.35,1
2011-12-01 13:19:00,16,9227.82,0
2011-01-24 09:52:00,1,155.0,1
2011-02-17 16:35:00,1,100.5,1
2010-12-16 15:40:00,1,76.55,1
2011-06-07 13:44:00,1,235.56,1
2011-06-01 13:32:00,2,617.05,1
2011-10-26 16:43:00,2,348.1,0
2011-10-18 17:10:00,1,202.68,0
2011-11-13 16:18:00,1,615.49,0
2011-11-01 15:53:00,3,1247.69,0
2011-11-30 15:36:00,3,202.11,0
2011-02-16 09:45:00,1,142.4,1
2011-11-07 12:29:00,3,1727.6,0
2011-11-29 13:32:00,8,3212.84,0
2011-10-05 15:17:00,2,1043.46,0
2011-11-29 13:49:00,9,4642.57,0
2011-05-05 18:16:00,1,67.95,1
2011-12-07 14:34:00,9,3479.91,0
2011-10-05 16:09:00,2,487.99,0
2011-12-07 09:22:00,19,2612.96,0
2011-07-13 15:50:00,1,574.7,1
2011-12-05 13:30:00,13,4051.48,0
2011-08-01 12:57:00,4,1475.81,1
2011-11-06 12:30:00,6,1449.32,0
2011-08-12 16:54:00,1,156.75,1
2011-08-24 14:02:00,6,2157.73,1
2011-11-29 11:41:00,7,2599.03,0
2011-09-29 18:18:00,6,2059.4500000000003,0
2011-09-08 15:08:00,9,1100.27,1
2011-02-02 10:56:00,1,1063.0,1
2011-10-28 10:45:00,2,770.03,0
2010-12-12 13:37:00,1,121.05,1
2011-09-09 12:09:00,7,1496.98,1
2011-12-08 14:38:00,13,5855.57,0
2011-11-17 15:22:00,2,490.22,0
2011-12-06 11:39:00,3,1937.25,0
2011-11-29 11:22:00,6,1051.79,0
2011-09-01 18:07:00,1,387.52,1
2011-10-13 13:24:00,2,813.11,0
2011-12-09 11:26:00,6,4263.64,0
2011-05-05 15:12:00,1,265.2,1
2011-11-22 11:48:00,1,322.08,0
2011-11-16 12:25:00,10,4481.67,0
2011-10-20 14:23:00,2,363.34000000000003,0
2011-12-02 13:17:00,5,1224.06,0
2011-02-10 10:40:00,1,470.36,1
2011-11-30 08:04:00,6,2248.5,0
2011-11-18 08:56:00,6,1372.8,0
2011-09-02 10:13:00,1,89.06,1
2010-12-09 09:27:00,1,63.0,1
2011-02-06 14:56:00,1,131.9,1
2011-01-24 11:39:00,1,2661.24,1
2011-12-01 15:42:00,5,2357.6800000000003,0
2011-12-09 09:07:00,4,1712.89,0
2011-05-19 11:36:00,2,1589.82,1
2011-10-17 10:10:00,4,1420.2,0
2011-12-09 11:34:00,4,1010.35,0
2011-11-21 08:28:00,5,1163.23,0
2011-11-30 13:50:00,2,375.35,0
2011-11-21 12:06:00,4,885.8,0
2011-06-12 10:46:00,3,483.25,1
2011-10-10 13:38:00,2,643.9,0
2011-11-29 12:06:00,2,259.05,0
2011-06-02 14:15:00,1,119.93,1
2011-12-04 13:59:00,9,3017.28,0
2011-02-02 09:39:00,1,113.64,1
2011-07-07 13:35:00,1,1837.92,1
2011-08-21 14:19:00,3,434.34,1
2011-07-14 17:11:00,3,2103.06,1
2011-10-04 15:55:00,11,1980.57,0
2011-09-02 15:20:00,3,529.62,1
2011-04-07 12:38:00,3,1038.44,1
2011-11-10 14:07:00,7,2272.4,0
2011-11-22 12:48:00,4,596.26,0
2011-11-28 10:31:00,2,461.19,0
2011-08-28 11:01:00,8,1852.67,1
2011-09-26 15:10:00,2,234.34000000000003,0
2011-10-24 13:26:00,1,547.66,0
2011-09-29 10:46:00,3,925.85,0
2011-03-27 15:39:00,1,193.0,1
2011-11-20 11:11:00,4,1309.6,0
2011-03-31 09:07:00,2,316.25,1
2011-11-28 16:35:00,1,279.05,0
2011-06-28 10:38:00,2,636.51,1
2011-11-21 13:14:00,6,2022.81,0
2011-03-03 10:26:00,1,137.1,1
2011-10-20 14:11:00,1,321.92,0
2011-11-01 12:25:00,1,162.8,0
2011-11-13 12:17:00,6,1165.48,0
2011-10-03 09:30:00,1,1064.28,0
2011-05-16 14:51:00,1,463.38,1
2011-06-17 15:22:00,2,340.93,1
2011-12-02 16:14:00,5,2383.2400000000002,0
2011-11-14 09:21:00,1,139.56,0
2011-10-20 12:28:00,2,123.8,0
2011-02-01 09:01:00,2,538.8100000000001,1
2011-02-03 17:01:00,1,475.37,1
2011-10-28 12:09:00,5,1957.32,0
2011-11-13 13:01:00,3,808.44,0
2011-09-12 16:45:00,3,356.85,0
2011-06-09 12:02:00,2,251.21,1
2011-11-20 11:50:00,11,2429.83,0
2011-12-06 13:30:00,6,3543.26,0
2011-10-23 16:00:00,4,673.26,0
2011-11-22 15:45:00,8,5859.43,0
2011-11-22 13:02:00,5,1960.65,0
2011-11-16 12:21:00,6,1367.88,0
2011-11-17 19:48:00,2,268.05,0
2011-11-28 17:05:00,5,1314.81,0
2011-06-05 12:39:00,2,275.28,1
2011-08-31 11:25:00,3,455.59000000000003,1
2011-10-09 16:05:00,3,990.2,0
2011-11-22 11:37:00,6,2076.89,0
2011-11-06 14:20:00,2,330.45,0
2011-10-06 14:43:00,1,174.37,0
2011-12-08 09:46:00,2,270.6,0
2011-11-15 13:24:00,4,974.54,0
2011-08-23 13:13:00,1,241.09,1
2011-11-08 12:29:00,9,1843.83,0
2011-11-20 11:37:00,9,4215.9,0
2011-12-07 12:19:00,55,8507.13,0
2011-11-02 17:09:00,1,364.21999999999997,0
2011-10-10 15:27:00,3,578.61,0
2011-11-14 10:38:00,6,2862.11,0
2011-04-17 13:05:00,4,932.85,1
2011-11-15 12:05:00,7,1949.72,0
2011-12-07 12:19:00,18,4397.3,0
2011-10-10 15:39:00,3,2854.84,0
2011-03-25 12:21:00,1,170.95,1
2011-10-13 10:54:00,1,355.56,0
2011-10-06 10:31:00,2,388.25,0
2011-11-24 09:50:00,2,537.48,0
2011-11-30 10:15:00,3,952.66,0
2011-10-12 10:08:00,8,1453.35,0
2011-06-07 08:19:00,1,103.25,1
2011-11-11 12:45:00,16,3599.73,0
2011-11-15 15:06:00,2,2004.3,0
2011-12-04 13:00:00,5,2573.93,0
2011-12-06 11:06:00,8,3974.75,0
2011-07-12 12:19:00,2,652.8,1
2011-02-01 13:47:00,1,289.24,1
2011-11-29 12:12:00,2,757.37,0
2011-11-21 13:36:00,2,186.23,0
2011-07-11 12:49:00,1,164.22,1
2011-11-20 13:20:00,5,859.27,0
2011-11-29 16:44:00,4,2279.4900000000002,0
2011-10-13 16:24:00,2,312.54,0
2011-09-15 15:48:00,1,788.38,0
2011-12-02 15:22:00,22,2237.77,0
2011-09-25 12:39:00,3,1080.76,0
2011-12-06 11:05:00,18,5006.77,0
2011-09-05 09:07:00,4,3099.12,1
2011-08-21 11:05:00,1,1432.0,1
2011-10-14 10:21:00,2,1530.3600000000001,0
2011-12-08 14:58:00,1,227.39,0
2011-03-04 10:58:00,2,218.06,1
2011-12-06 14:40:00,7,2804.54,0
2011-06-13 11:15:00,9,1639.82,1
2010-12-02 17:51:00,1,35.400000000000006,1
2011-11-27 12:47:00,4,859.71,0
2011-12-06 17:18:00,1,168.63,0
2011-11-23 12:39:00,1,138.6,0
2011-10-30 11:56:00,1,114.11,0
2011-12-04 12:32:00,5,986.96,0
2011-06-23 18:33:00,4,1033.06,1
2011-10-20 14:33:00,1,157.05,0
2011-03-08 10:04:00,1,237.36,1
2011-11-21 11:34:00,9,1580.29,0
2010-12-03 11:42:00,1,39.75,1
2011-11-24 13:57:00,4,1320.21,0
2011-11-04 16:35:00,3,557.94,0
2011-11-18 12:48:00,3,617.15,0
2011-12-02 13:28:00,2,363.33,0
2011-11-20 12:12:00,6,1740.6,0
2011-11-28 13:13:00,2,866.24,0
2011-10-26 13:19:00,1,221.97,0
2011-02-07 09:48:00,1,393.33000000000004,1
2011-11-29 09:48:00,1,213.96,0
2011-03-10 10:27:00,1,660.0,1
2011-12-08 19:28:00,93,12076.15,0
2011-11-24 10:35:00,14,16209.5,0
2011-12-05 16:52:00,4,1785.15,0
2011-09-28 12:54:00,4,601.56,0
2011-04-11 09:54:00,3,406.08000000000004,1
2011-11-30 13:45:00,3,553.44,0
2011-04-08 07:37:00,1,394.44,1
2011-05-18 11:58:00,2,412.78000000000003,1
2011-12-08 16:22:00,5,1788.3600000000001,0
2011-06-08 12:42:00,1,320.58000000000004,1
2011-11-07 13:56:00,5,886.7,0
2011-10-13 13:44:00,2,225.85,0
2011-05-27 15:32:00,2,899.63,1
2011-11-16 10:37:00,4,2791.27,0
2011-09-09 14:58:00,2,671.96,1
2011-12-05 16:55:00,2,955.26,0
2011-10-20 11:17:00,3,1006.98,0
2011-03-22 08:49:00,1,114.56,1
2011-03-18 17:07:00,1,344.90000000000003,1
2011-11-03 16:12:00,2,609.85,0
2011-10-20 10:10:00,1,443.6,0
2011-10-18 15:06:00,6,2984.49,0
2011-11-15 13:07:00,6,2107.38,0
2011-11-18 10:42:00,1,110.46,0
2011-10-12 11:08:00,1,96.12,0
2011-06-22 14:41:00,2,693.8100000000001,1
2011-10-03 08:30:00,2,830.76,0
2011-07-06 09:15:00,2,597.09,1
2011-12-08 12:12:00,73,280206.02,0
2011-05-22 13:40:00,1,236.04000000000002,1
2011-12-05 12:30:00,4,1402.59,0
2011-10-03 15:52:00,2,653.75,0
2011-09-23 14:21:00,1,114.18,0
2011-12-08 13:45:00,7,1926.65,0
2011-12-01 16:28:00,4,1932.23,0
2011-06-23 13:51:00,2,291.05,1
2011-11-22 12:47:00,4,848.22,0
2011-12-04 15:35:00,2,247.15,0
2011-12-01 12:17:00,9,2529.93,0
2011-09-14 11:34:00,2,285.74,0
2011-11-13 11:51:00,1,107.95,0
2011-11-11 12:13:00,4,741.37,0
2011-11-20 10:59:00,2,636.24,0
2011-10-10 09:14:00,5,1835.7,0
2011-11-15 12:57:00,1,195.25,0
2011-11-29 11:30:00,25,9175.04,0
2011-04-12 11:43:00,3,1259.24,1
2011-03-04 14:13:00,2,392.86,1
2011-04-19 10:19:00,2,765.55,1
2011-12-06 14:31:00,5,1736.4,0
2011-11-23 12:58:00,1,596.36,0
2011-11-08 13:29:00,6,2548.2400000000002,0
2011-11-14 16:59:00,16,28754.11,0
2011-09-29 15:52:00,3,498.95,0
2011-06-05 12:12:00,2,52.0,1
2011-11-14 11:33:00,5,1201.51,0
2011-08-25 11:59:00,1,628.38,1
2011-12-02 12:26:00,21,5579.1,0
2011-05-15 11:22:00,1,112.8,1
2011-10-26 15:39:00,2,355.05,0
2011-11-09 12:30:00,5,2114.33,0
2011-07-25 15:08:00,4,591.55,1
2011-03-20 12:50:00,1,172.9,1
2011-12-05 13:43:00,7,2078.95,0
2011-05-05 15:39:00,2,188.60999999999999,1
2011-12-08 12:26:00,5,1217.27,0
2011-05-09 14:54:00,1,109.13000000000001,1
2011-11-07 14:40:00,3,2195.1,0
2011-11-29 12:38:00,9,2526.09,0
2011-12-08 19:29:00,17,3251.79,0
2011-11-25 09:23:00,1,318.17,0
2011-11-28 12:51:00,9,1493.96,0
2011-05-25 12:39:00,1,179.0,1
2011-12-07 08:21:00,3,1126.37,0
2011-11-24 15:41:00,13,4921.04,0
2011-11-25 14:53:00,4,599.48,0
2011-11-29 14:58:00,11,2839.62,0
2011-11-10 12:59:00,3,917.07,0
2011-11-30 16:26:00,11,2662.2,0
2011-11-15 13:07:00,1,160.19,0
2011-11-15 12:10:00,4,867.38,0
2011-10-27 17:29:00,2,307.51,0
2011-12-08 12:43:00,5,1581.84,0
2011-12-04 12:02:00,3,663.81,0
2011-07-15 14:58:00,1,180.42000000000002,1
2011-11-29 15:23:00,6,1122.3600000000001,0
2011-11-15 12:42:00,1,655.58,0
2011-03-10 14:45:00,1,268.58,1
2010-12-01 12:43:00,1,313.49,1
2011-12-08 14:39:00,8,1897.57,0
2011-10-23 15:54:00,3,380.02,0
2011-12-01 14:34:00,8,2702.4900000000002,0
2011-11-23 15:39:00,12,9585.91,0
2011-12-06 12:09:00,32,6065.69,0
2011-12-06 10:16:00,3,1164.55,0
2011-10-28 08:56:00,7,1314.45,0
2011-12-05 16:54:00,7,3902.28,0
2011-05-26 18:17:00,3,1448.21,1
2011-11-28 08:48:00,6,1400.34,0
2011-11-23 12:51:00,7,1099.98,0
2011-08-19 10:05:00,5,1220.26,1
2011-04-04 14:09:00,1,328.2,1
2011-11-10 18:33:00,5,1415.75,0
2011-10-27 11:55:00,1,389.64,0
2011-09-13 14:50:00,1,563.15,0
2011-10-26 12:01:00,2,638.05,0
2011-11-30 11:24:00,11,5010.28,0
2011-11-24 18:13:00,1,738.96,0
2011-09-25 14:36:00,1,420.5,0
2011-07-18 08:21:00,4,1484.06,1
2011-12-05 12:03:00,3,1625.97,0
2011-02-15 16:27:00,1,89.2,1
2011-10-12 12:10:00,2,255.9,0
2011-03-21 08:20:00,1,300.52,1
2011-10-24 11:54:00,1,278.3,0
2011-11-10 19:53:00,3,254.11,0
2011-12-01 16:05:00,6,2473.37,0
2011-11-22 12:54:00,2,192.60000000000002,0
2011-12-07 10:24:00,8,10416.98,0
2011-04-21 14:21:00,2,876.42,1
2011-08-19 15:04:00,1,139.26,1
2011-10-12 15:27:00,3,1011.9,0
2011-10-19 15:34:00,11,2538.3,0
2011-08-04 15:23:00,2,730.86,1
2011-03-04 12:42:00,3,386.15,1
2011-10-16 12:46:00,2,447.68,0
2011-01-24 11:12:00,1,200.10000000000002,1
2011-11-13 13:30:00,2,289.99,0
2011-11-29 13:21:00,2,77.4,0
2011-12-02 17:06:00,2,679.4399999999999,0
2011-11-11 08:59:00,1,197.64,0
2011-11-23 09:28:00,4,745.06,0
2011-10-07 09:19:00,1,6.2,0
2011-11-18 14:50:00,1,228.99,0
2011-12-07 10:11:00,7,1319.91,0
2011-06-26 13:04:00,1,131.45000000000002,1
2011-12-08 15:31:00,17,7975.49,0
2011-10-18 10:58:00,3,173.74,0
2011-10-19 16:16:00,1,157.7,0
2011-10-23 12:46:00,12,4331.79,0
2011-10-09 15:24:00,1,189.34,0
2011-06-30 13:58:00,3,845.55,1
2011-12-01 11:20:00,1,353.27,0
2011-11-24 16:20:00,4,546.4,0
2011-09-25 15:32:00,1,193.39000000000001,0
2011-10-31 12:21:00,8,2718.6,0
2011-10-30 11:19:00,11,2085.33,0
2010-12-05 11:57:00,2,152.88,1
2011-11-03 11:36:00,2,778.5,0
2011-05-26 13:16:00,1,271.85,1
2011-05-23 13:35:00,2,1110.34,1
2011-09-27 11:01:00,3,657.8,0
2011-10-06 13:41:00,2,272.07,0
2011-11-18 15:41:00,4,507.29,0
2010-12-08 08:43:00,1,48.800000000000004,1
2011-06-12 13:12:00,3,321.43,1
2011-11-29 14:20:00,4,1127.71,0
2011-12-06 11:38:00,12,2221.01,0
2011-05-27 10:16:00,3,2139.76,1
2011-11-10 16:16:00,4,697.55,0
2011-10-17 14:29:00,1,188.88,0
2011-11-22 10:30:00,6,1720.3,0
2011-11-29 16:45:00,3,102.44999999999999,0
2011-09-11 10:58:00,4,1649.5,1
2011-03-17 12:00:00,1,62.85,1
2011-10-17 15:03:00,6,3295.76,0
2011-10-27 12:37:00,4,2824.69,0
2011-10-07 10:41:00,4,3189.81,0
2011-07-14 10:52:00,1,309.4,1
2011-11-18 10:58:00,25,7930.54,0
2011-02-01 11:21:00,1,325.75,1
2011-11-16 14:20:00,2,511.35,0
2011-10-12 13:20:00,6,2836.69,0
2011-11-15 16:56:00,2,475.8,0
2011-09-22 17:00:00,7,2740.03,0
2011-08-12 14:02:00,2,645.65,1
2011-11-03 14:53:00,3,1290.53,0
2011-10-11 09:23:00,2,1173.12,0
2011-11-27 11:18:00,4,1353.74,0
2011-11-20 14:17:00,1,170.32,0
2011-10-18 12:54:00,1,125.79,0
2011-11-14 10:01:00,2,841.1999999999999,0
2011-11-10 15:04:00,1,266.76,0
2011-12-02 16:25:00,2,52.2,0
2011-11-29 11:45:00,12,14389.9,0
2011-06-07 11:39:00,3,710.28,1
2011-12-06 14:49:00,8,2953.59,0
2011-12-01 12:36:00,2,721.45,0
2011-03-23 10:51:00,1,327.25,1
2011-12-06 13:42:00,4,501.28000000000003,0
2011-05-13 13:52:00,1,519.68,1
2011-08-24 12:20:00,2,1465.3200000000002,1
2011-11-27 11:15:00,9,1476.09,0
2011-09-23 13:42:00,3,690.59,0
2011-11-20 11:06:00,1,255.4,0
2011-11-13 12:47:00,2,589.7,0
2011-11-21 10:23:00,6,761.59,0
2011-07-31 12:05:00,1,765.3199999999999,1
2011-04-01 08:56:00,1,364.8,1
2011-09-21 15:32:00,1,1862.0,0
2011-05-16 14:58:00,1,369.2,1
2011-01-07 15:19:00,1,135.9,1
2011-03-31 11:57:00,1,125.65,1
2011-07-14 18:08:00,2,554.38,1
2011-11-30 12:31:00,2,1237.8500000000001,0
2011-09-15 13:51:00,1,655.75,0
2011-12-02 09:23:00,20,11138.710000000001,0
2011-05-19 10:20:00,2,468.77000000000004,1
2011-12-02 10:32:00,4,1366.38,0
2011-11-16 14:54:00,6,1269.31,0
2011-11-28 17:09:00,9,1421.29,0
2011-11-14 10:34:00,1,332.66,0
2011-11-18 16:07:00,5,2795.33,0
2011-12-07 12:55:00,2,1025.44,0
2011-07-05 12:41:00,2,616.15,1
2011-12-06 14:14:00,7,3501.1,0
2011-09-26 12:56:00,1,277.8,0
2011-12-07 10:06:00,4,434.35,0
2011-12-08 15:54:00,201,143711.17,0
2011-11-23 09:20:00,2,867.85,0
2011-11-04 08:29:00,4,1227.43,0
2011-09-09 13:34:00,2,307.48,1
2011-09-30 09:20:00,4,1268.98,0
2011-08-16 11:50:00,2,1610.15,1
2011-05-11 10:32:00,2,977.77,1
2011-11-09 13:17:00,2,1316.07,0
2011-10-20 11:51:00,1,749.1,0
2011-04-08 09:25:00,1,310.05,1
2011-11-07 17:21:00,1,223.88,0
2011-08-23 10:31:00,3,2362.96,1
2011-12-05 10:19:00,5,1257.68,0
2010-12-09 11:48:00,1,363.53,1
2011-09-19 10:10:00,2,1890.94,0
2011-02-15 14:44:00,1,1784.71,1
2011-11-06 10:30:00,8,8137.02,0
2011-10-14 12:29:00,3,1621.88,0
2011-11-10 09:10:00,12,5900.25,0
2011-11-25 13:33:00,1,100.9,0
2011-09-28 15:48:00,2,290.82,0
2011-11-16 17:16:00,6,1101.97,0
2011-11-20 13:48:00,1,371.2,0
2011-09-21 15:15:00,1,311.69,0
2011-10-11 10:33:00,11,8099.49,0
2011-11-14 14:59:00,1,285.67,0
2011-11-27 14:30:00,1,294.85,0
2011-03-31 17:59:00,1,58.49,1
2011-07-15 14:20:00,3,483.72999999999996,1
2011-10-06 18:23:00,4,695.42,0
2011-12-01 12:54:00,2,221.27,0
2011-11-29 09:42:00,9,7044.68,0
2011-03-14 09:42:00,1,126.7,1
2011-11-30 12:16:00,5,1472.34,0
